Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Strength Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,189.5,92.1,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,190.0,93.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,189.1,91.2,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,200.0,97.7,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,200.0,97.7,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,200.0,97.7,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,200.5,98.6,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,199.5,96.7,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,118.7,74.1,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,118.7,74.1,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,155.3,109.4,0.0,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,128.7,78.3,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,165.8,24.8,0.0,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,96.2,10.6,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,28.7,30.5,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,28.7,30.5,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,71.4,71.7,0.0,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,40.3,35.4,0.0,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,83.7,-27.1,0.0,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,2.4,-43.6,0.0,0.0,0.0,0.0
SUP D/1,0.0000,Span 1 Lh Column (UB 610x229x125),-90.0000,1 Cb1-1.4D+1.6I+1.6RI,189.5,92.1,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,189.5,92.1,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,189.5,92.1,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,189.1,91.2,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,190.0,93.0,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,200.0,97.7,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,200.0,97.7,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,200.0,97.7,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,199.5,96.7,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,200.5,98.6,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,124.5,69.4,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,124.5,69.4,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,167.2,26.0,0.0,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,99.7,11.7,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,156.5,110.2,0.0,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,130.0,79.4,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,35.4,25.0,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,35.4,25.0,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,85.2,-25.6,0.0,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,6.4,-42.3,0.0,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,72.8,72.6,0.0,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,41.9,36.6,0.0,0.0,0.0,0.0
SUP D/6,180.0000,Span 1 Rh Column (UB 610x229x125),90.0000,1 Cb1-1.4D+1.6I+1.6RI,189.5,92.1,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,189.5,92.1,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,189.5,92.1,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,190.0,93.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,189.1,91.2,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,200.0,97.7,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,200.0,97.7,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,200.0,97.7,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,200.5,98.6,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,199.5,96.7,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,124.5,69.4,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,124.5,69.4,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,156.5,110.2,0.0,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,130.0,79.4,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,167.2,26.0,0.0,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,99.7,11.7,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,35.4,25.0,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,35.4,25.0,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,72.8,72.6,0.0,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,41.9,36.6,0.0,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,85.2,-25.6,0.0,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,6.4,-42.3,0.0,0.0,0.0,0.0
SUP E/1,0.0000,Span 1 Lh Column (UB 610x229x125),-90.0000,1 Cb1-1.4D+1.6I+1.6RI,189.5,92.1,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,189.5,92.1,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,189.5,92.1,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,189.1,91.2,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,190.0,93.0,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,200.0,97.7,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,200.0,97.7,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,200.0,97.7,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,199.5,96.7,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,200.5,98.6,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,167.2,26.0,0.0,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,99.7,11.7,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,156.5,110.2,0.0,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,130.0,79.4,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,85.2,-25.6,0.0,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,6.4,-42.3,0.0,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,72.8,72.6,0.0,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,41.9,36.6,0.0,0.0,0.0,0.0
SUP E/6,180.0000,Span 1 Rh Column (UB 610x229x125),90.0000,1 Cb1-1.4D+1.6I+1.6RI,189.5,92.1,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,189.5,92.1,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,189.5,92.1,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,190.0,93.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,189.1,91.2,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,200.0,97.7,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,200.0,97.7,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,200.0,97.7,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,200.5,98.6,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,199.5,96.7,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,156.5,110.2,0.0,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,130.0,79.4,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,124.5,67.8,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,167.2,26.0,0.0,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,99.7,11.7,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,72.8,72.6,0.0,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,41.9,36.6,0.0,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,35.4,23.2,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,85.2,-25.6,0.0,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,6.4,-42.3,0.0,0.0,0.0,0.0
SUP F/1,0.0000,Span 1 Lh Column (UB 610x229x125),-90.0000,1 Cb1-1.4D+1.6I+1.6RI,49.2,3.0,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,49.2,3.0,0.0,0.0,0.0,0.5
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,49.2,3.0,0.0,0.0,0.0,-0.5
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,47.6,2.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,50.8,3.9,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,51.2,3.2,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,51.2,3.2,0.0,0.0,0.0,0.5
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,51.2,3.2,0.0,0.0,0.0,-0.5
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,49.5,2.2,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,52.9,4.2,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,33.5,9.6,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,33.5,9.6,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,8.4,-48.1,0.0,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,-0.1,-40.8,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,33.5,9.6,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,33.5,9.6,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,79.5,35.7,0.0,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,63.3,26.6,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,14.5,9.4,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,14.5,9.4,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,-14.8,-58.0,0.0,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,-24.7,-49.4,0.0,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,14.5,9.4,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,14.5,9.4,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,68.1,39.9,0.0,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,49.3,29.2,0.0,0.0,0.0,0.0
SUP F/2,90.0000,SC F/2 (UB 406x140x39),90.0000,1 Cb1-1.4D+1.6I+1.6RI,73.0,0.0,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,73.0,0.0,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,73.0,0.0,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,74.8,0.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,71.2,0.0,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,77.1,0.0,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,77.1,0.0,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,77.1,0.0,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,79.0,0.0,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,75.2,0.0,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,128.5,0.0,-0.1,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,74.6,0.0,-0.1,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,-1.2,0.0,0.1,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,16.3,0.0,0.1,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,12.0,0.0,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,12.0,0.0,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,107.3,0.0,-0.1,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,44.4,0.0,-0.1,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,12.0,0.0,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,12.0,0.0,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,-44.1,0.0,0.1,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,-23.7,0.0,0.1,0.0,0.0,0.0
SUP F/3,90.0000,SC F/3 (UB 406x140x39),90.0000,1 Cb1-1.4D+1.6I+1.6RI,82.1,0.0,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,82.1,-0.1,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,82.1,0.1,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,81.9,0.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,82.4,0.0,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,86.5,0.0,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,86.5,-0.1,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,86.5,0.1,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,86.2,0.0,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,86.8,0.0,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,71.9,0.0,-0.1,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,44.4,0.0,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,62.0,0.0,0.1,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,56.6,0.0,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,37.1,0.0,-0.1,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,5.0,0.0,0.0,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,25.6,0.0,0.1,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,19.2,0.0,0.1,0.0,0.0,0.0
SUP F/4,90.0000,SC F/4 (UB 406x140x39),90.0000,1 Cb1-1.4D+1.6I+1.6RI,82.1,0.0,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,82.1,-0.1,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,82.1,0.1,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,82.4,0.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,81.9,0.0,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,86.5,0.0,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,86.5,-0.1,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,86.5,0.1,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,86.8,0.0,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,86.2,0.0,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,62.0,0.0,-0.1,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,56.6,0.0,0.0,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,56.8,0.0,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,71.9,0.0,0.1,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,44.4,0.0,0.0,0.0,0.0,0.0
,,,,27 Cb5.1-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,28 Cb5.2-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,31 Cb5.5-D+1.4W,25.6,0.0,-0.1,0.0,0.0,0.0
,,,,32 Cb5.6-D+1.4W,19.2,0.0,-0.1,0.0,0.0,0.0
,,,,35 Cb5.9-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,36 Cb5.10-D+1.4W,19.5,0.0,0.0,0.0,0.0,0.0
,,,,39 Cb5.13-D+1.4W,37.1,0.0,0.1,0.0,0.0,0.0
,,,,40 Cb5.14-D+1.4W,5.0,0.0,0.0,0.0,0.0,0.0
SUP F/5,90.0000,SC F/5 (UB 406x140x39),90.0000,1 Cb1-1.4D+1.6I+1.6RI,73.0,0.0,0.0,0.0,0.0,0.0
,,,,2 Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,73.0,0.0,0.0,0.0,0.0,0.0
,,,,3 Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,73.0,0.0,0.0,0.0,0.0,0.0
,,,,4 Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,71.2,0.0,0.0,0.0,0.0,0.0
,,,,5 Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,74.8,0.0,0.0,0.0,0.0,0.0
,,,,6 Cb2.1-1.4D+0I+1.05S,77.1,0.0,0.0,0.0,0.0,0.0
,,,,7 Cb2.2-1.4D+0I+1.05S+NHFDir1+,77.1,0.0,0.0,0.0,0.0,0.0
,,,,8 Cb2.3-1.4D+0I+1.05S+NHFDir1-,77.1,0.0,0.0,0.0,0.0,0.0
,,,,9 Cb2.4-1.4D+0I+1.05S+NHFDir2+,75.2,0.0,0.0,0.0,0.0,0.0
,,,,10 Cb2.5-1.4D+0I+1.05S+NHFDir2-,79.0,0.0,0.0,0.0,0.0,0.0
,,,,11 Cb3.1-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,12 Cb3.2-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,15 Cb3.5-1.2D+1.2I+1.2RI+1.2W,-1.2,0.0,-0.1,0.0,0.0,0.0
,,,,16 Cb3.6-1.2D+1.2I+1.2RI+1.2W,16.3,0.0,-0.1,0.0,0.0,0.0
,,,,19 Cb3.9-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,20 Cb3.10-1.2D+1.2I+1.2RI+1.2W,46.9,0.0,0.0,0.0,0.0,0.0
,,,,23 Cb3.13-1.2D+1.2I+1.2RI+1.2W,128.5,0.0,0.1,0.0,0.0,0.0
,,,,24 Cb3.14-1.2D+1.2I+1.2RI+1.2W,74.6,0.0,0.1,0.0,0.0,0.0
