Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Service Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,225.6,10.0,1.6,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,231.0,14.0,0.6,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,231.0,14.0,0.6,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,231.0,15.5,1.2,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,231.0,15.5,1.2,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,225.7,10.7,-2.5,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,225.7,10.7,-2.5,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,225.7,12.1,-1.9,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,225.7,12.1,-1.9,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,222.1,3.2,0.9,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,222.1,3.2,0.9,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,222.1,4.1,1.2,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,222.1,4.1,1.2,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,120.7,5.9,1.5,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,120.7,5.9,1.5,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,120.8,7.4,2.1,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,120.8,7.4,2.1,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,127.4,12.4,0.7,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,127.4,12.4,0.7,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,127.5,14.3,1.5,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,127.5,14.3,1.5,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,120.8,8.3,-3.1,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,120.8,8.3,-3.1,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,120.9,10.1,-2.4,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,120.9,10.1,-2.4,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,116.3,-1.1,1.1,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,116.3,-1.1,1.1,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,116.3,0.1,1.6,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,116.3,0.1,1.6,0.0,0.0,0.0
B,0.0000,SC 1/#163 (UC 203x203x86),0.0000,59 Snow Drift 0,457.7,-0.7,-5.0,0.0,0.0,0.0
,,,,60 Snow Drift 90,543.0,-0.8,-7.3,0.0,0.0,0.0
,,,,61 Snow Drift 180,482.7,-0.7,-5.5,0.0,0.0,0.0
,,,,62 Snow Drift 270,457.5,-0.7,-5.0,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,457.6,-0.7,-5.0,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,449.5,-0.7,-6.0,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,465.6,-0.7,-3.9,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,455.7,-1.0,-5.1,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,459.4,-0.4,-4.8,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,473.5,-0.8,-5.3,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,465.0,-0.8,-6.4,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,482.0,-0.8,-4.2,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,471.5,-1.1,-5.5,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,475.4,-0.5,-5.1,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,387.5,1.8,-7.1,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,387.5,1.8,-7.1,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,387.7,3.3,-7.2,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,387.7,3.3,-7.2,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,400.2,-6.7,-5.5,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,400.2,-6.7,-5.5,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,400.3,-4.8,-5.6,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,400.3,-4.8,-5.6,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,436.9,0.3,-0.7,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,436.9,0.3,-0.7,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,437.0,2.1,-0.8,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,437.0,2.1,-0.8,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,415.3,0.8,-3.9,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,415.3,0.8,-3.9,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,415.4,2.0,-4.0,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,415.4,2.0,-4.0,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,400.3,1.8,-7.4,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,400.3,1.8,-7.4,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,400.4,3.3,-7.5,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,400.4,3.3,-7.5,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,412.9,-6.8,-5.8,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,412.9,-6.8,-5.8,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,413.0,-4.8,-5.9,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,413.0,-4.8,-5.9,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,449.6,0.3,-1.0,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,449.6,0.3,-1.0,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,449.8,2.1,-1.1,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,449.8,2.1,-1.1,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,428.0,0.8,-4.2,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,428.0,0.8,-4.2,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,428.1,2.0,-4.3,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,428.1,2.0,-4.3,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,190.2,2.8,-5.4,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,190.2,2.8,-5.4,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,190.3,4.6,-5.5,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,190.3,4.6,-5.5,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,205.9,-7.9,-3.4,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,205.9,-7.9,-3.4,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,206.1,-5.5,-3.5,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,206.1,-5.5,-3.5,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,251.9,0.9,2.6,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,251.9,0.9,2.6,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,252.0,3.2,2.4,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,252.0,3.2,2.4,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,224.9,1.6,-1.4,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,224.9,1.6,-1.4,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,225.0,3.0,-1.5,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,225.0,3.0,-1.5,0.0,0.0,0.0
B,0.0000,SC 3/#161 (UC 203x203x86),0.0000,59 Snow Drift 0,360.4,-0.7,-4.5,0.0,0.0,0.0
,,,,60 Snow Drift 90,400.2,-0.8,-5.7,0.0,0.0,0.0
,,,,61 Snow Drift 180,338.0,-0.7,-4.0,0.0,0.0,0.0
,,,,62 Snow Drift 270,338.0,-0.7,-4.0,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,338.0,-0.7,-4.0,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,337.5,-0.7,-5.1,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,338.6,-0.7,-2.9,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,338.2,-1.0,-3.8,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,337.9,-0.4,-4.2,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,349.7,-0.8,-4.2,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,349.2,-0.8,-5.4,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,350.3,-0.8,-3.1,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,349.9,-1.1,-4.0,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,349.6,-0.5,-4.4,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,301.1,-3.1,-6.4,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,301.1,-3.1,-6.4,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,301.2,-4.6,-6.4,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,301.2,-4.6,-6.4,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,303.8,-3.2,-2.6,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,303.8,-3.2,-2.6,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,304.0,-5.1,-2.7,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,304.0,-5.1,-2.7,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,304.7,-1.6,0.2,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,304.7,-1.6,0.2,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,304.9,-3.4,0.1,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,304.9,-3.4,0.1,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,302.6,2.9,-4.2,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,302.6,2.9,-4.2,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,302.7,1.8,-4.3,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,302.7,1.8,-4.3,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,310.4,-3.2,-6.6,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,310.4,-3.2,-6.6,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,310.6,-4.6,-6.7,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,310.6,-4.6,-6.7,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,313.1,-3.2,-2.8,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,313.1,-3.2,-2.8,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,313.3,-5.1,-3.0,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,313.3,-5.1,-3.0,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,314.1,-1.7,0.0,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,314.1,-1.7,0.0,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,314.3,-3.5,-0.1,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,314.3,-3.5,-0.1,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,312.0,2.9,-4.4,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,312.0,2.9,-4.4,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,312.1,1.8,-4.5,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,312.1,1.8,-4.5,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,159.8,-3.4,-5.2,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,159.8,-3.4,-5.2,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,160.0,-5.2,-5.3,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,160.0,-5.2,-5.3,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,163.2,-3.5,-0.5,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,163.2,-3.5,-0.5,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,163.4,-5.9,-0.7,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,163.4,-5.9,-0.7,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,164.4,-1.5,3.1,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,164.4,-1.5,3.1,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,164.6,-3.8,2.9,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,164.6,-3.8,2.9,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,161.7,4.2,-2.5,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,161.7,4.2,-2.5,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,161.9,2.7,-2.6,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,161.9,2.7,-2.6,0.0,0.0,0.0
B,0.0000,SC 3/B (UC 203x203x86),0.0000,59 Snow Drift 0,282.5,-0.6,8.1,0.0,0.0,0.0
,,,,60 Snow Drift 90,295.1,-0.7,9.3,0.0,0.0,0.0
,,,,61 Snow Drift 180,266.1,-0.6,7.6,0.0,0.0,0.0
,,,,62 Snow Drift 270,265.7,-0.6,7.6,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,265.5,-0.6,7.6,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,254.4,-0.6,-6.3,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,276.7,-0.6,21.5,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,286.0,-1.0,9.9,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,245.1,-0.2,5.3,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,274.8,-0.6,7.8,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,263.1,-0.6,-6.6,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,286.5,-0.6,22.2,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,296.3,-1.0,10.3,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,253.4,-0.3,5.4,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,208.0,-2.4,-31.3,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,208.0,-2.4,-31.3,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,207.6,-4.1,-31.9,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,207.6,-4.1,-31.9,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,351.7,-3.6,18.7,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,351.7,-3.6,18.7,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,351.1,-5.8,18.0,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,351.1,-5.8,18.0,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,275.6,-2.6,55.2,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,275.6,-2.6,55.2,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,275.0,-4.6,54.6,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,275.0,-4.6,54.6,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,170.5,3.6,-1.2,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,170.5,3.6,-1.2,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,170.2,2.3,-1.6,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,170.2,2.3,-1.6,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,215.4,-2.4,-31.1,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,215.4,-2.4,-31.1,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,215.0,-4.1,-31.7,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,215.0,-4.1,-31.7,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,359.1,-3.6,18.9,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,359.1,-3.6,18.9,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,358.6,-5.8,18.2,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,358.6,-5.8,18.2,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,283.0,-2.6,55.4,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,283.0,-2.6,55.4,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,282.5,-4.6,54.8,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,282.5,-4.6,54.8,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,178.0,3.6,-1.0,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,178.0,3.6,-1.0,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,177.6,2.3,-1.4,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,177.6,2.3,-1.4,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,89.7,-2.6,-44.0,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,89.7,-2.6,-44.0,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,89.2,-4.7,-44.6,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,89.2,-4.7,-44.6,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,269.3,-4.1,18.6,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,269.3,-4.1,18.6,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,268.6,-6.8,17.7,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,268.6,-6.8,17.7,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,174.2,-2.8,64.3,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,174.2,-2.8,64.3,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,173.6,-5.3,63.4,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,173.6,-5.3,63.4,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,42.9,4.9,-6.3,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,42.9,4.9,-6.3,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,42.5,3.3,-6.8,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,42.5,3.3,-6.8,0.0,0.0,0.0
B,0.0000,SC 3/C (UC 203x203x86),0.0000,59 Snow Drift 0,396.7,-0.5,-1.5,0.0,0.0,0.0
,,,,60 Snow Drift 90,382.5,-0.5,-1.7,0.0,0.0,0.0
,,,,61 Snow Drift 180,371.1,-0.5,-1.4,0.0,0.0,0.0
,,,,62 Snow Drift 270,375.7,-0.5,-1.4,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,371.4,-0.5,-1.4,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,383.1,-0.5,0.9,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,359.7,-0.5,-3.6,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,369.0,-0.9,-1.8,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,373.9,0.0,-1.0,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,384.3,-0.5,-1.4,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,396.6,-0.5,0.9,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,372.1,-0.5,-3.7,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,381.7,-0.9,-1.8,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,386.9,0.0,-1.0,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,364.2,-2.5,4.7,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,364.2,-2.5,4.7,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,364.5,-4.7,4.9,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,364.5,-4.7,4.9,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,320.2,-4.3,-3.1,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,320.2,-4.3,-3.1,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,320.6,-7.3,-2.9,0.0,0.0,0.0
