Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Service Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,34 (Final) Cb5.13-D+1.4W,46.2,7.7,0.0,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,46.2,7.7,0.0,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,46.2,7.7,0.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,46.2,7.7,0.0,0.0,0.0,0.0
SUP A/5,0.0000,,,1 (Final) Cb1-1.4D+1.6I+1.6RI,96.7,0.1,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,96.7,0.1,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,96.7,0.1,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,96.7,-0.8,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,96.7,1.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,85.3,0.3,0.0,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,85.3,0.3,0.0,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,85.3,0.3,0.0,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,85.3,0.3,0.0,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,85.3,-0.2,0.0,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,85.3,-0.2,0.0,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,85.3,-0.2,0.0,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,85.3,-0.2,0.0,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,85.3,0.1,0.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,39.8,0.3,0.0,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,39.8,0.3,0.0,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,39.8,0.3,0.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,39.8,0.3,0.0,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,39.8,-0.3,0.0,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,39.8,-0.3,0.0,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,39.8,-0.3,0.0,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,39.8,-0.3,0.0,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
SUP A/8,90.0000,SC A/8 (UKB 457x152x82),90.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,86.2,-2.8,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,85.4,-2.4,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,87.0,-3.3,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,85.4,-2.2,-0.1,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,87.1,-3.5,0.1,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,63.8,13.3,0.0,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,63.8,13.3,0.0,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,63.8,11.4,0.0,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,63.8,11.4,0.0,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,84.9,-4.8,0.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,84.9,-4.8,0.0,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,84.9,-7.3,0.0,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,84.9,-7.3,0.0,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,111.3,-17.8,0.0,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,111.3,-17.8,0.0,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,111.3,-20.1,0.0,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,111.3,-20.1,0.0,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,84.9,-4.1,0.0,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,84.9,-4.1,0.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,84.9,-5.5,0.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,84.9,-5.5,0.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,53.3,18.6,0.0,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,53.3,18.6,0.0,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,53.3,16.3,0.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,53.3,16.3,0.0,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,79.7,-4.1,0.0,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,79.7,-4.1,0.0,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,79.7,-7.2,0.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,79.7,-7.2,0.0,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,112.6,-20.3,0.0,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,112.6,-20.3,0.0,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,112.6,-23.1,0.0,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,112.6,-23.1,0.0,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,79.7,-3.1,0.0,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,79.7,-3.1,0.0,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,79.7,-4.9,0.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,79.7,-4.9,0.0,0.0,0.0,0.0
SUP A/11,0.0000,,,1 (Final) Cb1-1.4D+1.6I+1.6RI,24.4,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,24.4,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,24.4,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,24.4,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,24.4,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,24.4,-3.2,-2.3,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,24.4,-3.2,-2.3,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,24.4,-5.1,-1.3,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,24.4,-5.1,-1.3,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,24.4,-1.0,0.8,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,24.4,-1.0,0.8,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,24.4,-3.6,2.1,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,24.4,-3.6,2.1,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,24.4,-2.8,0.5,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,24.4,-2.8,0.5,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,24.4,-5.2,1.7,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,24.4,-5.2,1.7,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,24.4,3.4,1.2,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,24.4,3.4,1.2,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,24.4,1.9,2.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,24.4,1.9,2.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,24.4,-4.0,-2.8,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,24.4,-4.0,-2.8,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,24.4,-6.4,-1.6,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,24.4,-6.4,-1.6,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,24.4,-1.3,1.0,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,24.4,-1.3,1.0,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,24.4,-4.5,2.6,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,24.4,-4.5,2.6,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,24.4,-3.5,0.6,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,24.4,-3.5,0.6,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,24.4,-6.5,2.1,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,24.4,-6.5,2.1,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,24.4,4.3,1.5,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,24.4,4.3,1.5,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,24.4,2.4,2.5,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,24.4,2.4,2.5,0.0,0.0,0.0
SUP D/5,0.0000,,,1 (Final) Cb1-1.4D+1.6I+1.6RI,96.7,-0.1,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,96.7,-0.1,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,96.7,-0.1,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,96.7,-4.6,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,96.7,4.4,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,85.3,-0.4,0.0,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,85.3,-0.4,0.0,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,85.3,-0.4,0.0,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,85.3,-0.4,0.0,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,85.3,0.2,0.0,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,85.3,0.2,0.0,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,85.3,0.2,0.0,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,85.3,0.2,0.0,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,85.3,-0.1,0.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,39.8,-0.4,0.0,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,39.8,-0.4,0.0,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,39.8,-0.4,0.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,39.8,-0.4,0.0,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,39.8,0.4,0.0,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,39.8,0.4,0.0,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,39.8,0.4,0.0,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,39.8,0.4,0.0,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,39.8,0.0,0.0,0.0,0.0,0.0
SUP D/8,90.0000,SC D/8 (UKB 457x152x82),90.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,117.8,3.5,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,118.6,4.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,116.9,3.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,119.2,4.2,0.1,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,116.4,2.8,-0.1,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,134.7,15.6,0.0,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,134.7,15.6,0.0,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,134.7,17.5,0.0,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,134.7,17.5,0.0,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,112.7,5.4,0.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,112.7,5.4,0.0,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,112.7,7.9,0.0,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,112.7,7.9,0.0,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,85.4,-16.8,0.0,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,85.4,-16.8,0.0,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,85.4,-14.5,0.0,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,85.4,-14.5,0.0,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,112.7,4.7,0.0,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,112.7,4.7,0.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,112.7,6.1,0.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,112.7,6.1,0.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,120.2,17.1,0.0,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,120.2,17.1,0.0,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,120.2,19.4,0.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,120.2,19.4,0.0,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,92.7,4.4,0.0,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,92.7,4.4,0.0,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,92.7,7.5,0.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,92.7,7.5,0.0,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,58.5,-23.4,0.0,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,58.5,-23.4,0.0,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,58.5,-20.6,0.0,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,58.5,-20.6,0.0,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,92.7,3.4,0.0,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,92.7,3.4,0.0,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,92.7,5.2,0.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,92.7,5.2,0.0,0.0,0.0,0.0
SUP D/11,0.0000,,,1 (Final) Cb1-1.4D+1.6I+1.6RI,24.4,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,24.4,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,24.4,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,24.4,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,24.4,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,24.4,-2.3,-0.4,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,24.4,-2.3,-0.4,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,24.4,-4.2,-1.4,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,24.4,-4.2,-1.4,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,24.4,-1.0,-0.8,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,24.4,-1.0,-0.8,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,24.4,-3.6,-2.1,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,24.4,-3.6,-2.1,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,24.4,-4.0,2.8,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,24.4,-4.0,2.8,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,24.4,-6.4,1.6,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,24.4,-6.4,1.6,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,24.4,3.4,-1.2,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,24.4,3.4,-1.2,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,24.4,1.9,-2.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,24.4,1.9,-2.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,24.4,-2.8,-0.5,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,24.4,-2.8,-0.5,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,24.4,-5.2,-1.7,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,24.4,-5.2,-1.7,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,24.4,-1.3,-1.0,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,24.4,-1.3,-1.0,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,24.4,-4.5,-2.6,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,24.4,-4.5,-2.6,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,24.4,-5.0,3.5,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,24.4,-5.0,3.5,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,24.4,-8.0,2.0,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,24.4,-8.0,2.0,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,24.4,4.3,-1.5,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,24.4,4.3,-1.5,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,24.4,2.4,-2.5,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,24.4,2.4,-2.5,0.0,0.0,0.0
SUP D/13,0.0000,,,1 (Final) Cb1-1.4D+1.6I+1.6RI,21.3,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,21.3,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,21.3,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,21.3,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,21.3,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,21.3,2.3,-0.3,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,21.3,2.3,-0.3,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,21.3,4.2,-0.9,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,21.3,4.2,-0.9,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,21.3,-5.8,-1.5,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,21.3,-5.8,-1.5,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,21.3,-3.3,-2.4,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,21.3,-3.3,-2.4,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,21.3,4.0,1.8,0.0,0.0,0.0
