Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Strength Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,310.3,21.7,1.8,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,302.3,14.5,-3.8,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,302.3,14.5,-3.8,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,302.4,16.7,-2.9,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,302.4,16.7,-2.9,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,296.9,3.3,1.3,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,296.9,3.3,1.3,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,296.9,4.6,1.9,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,296.9,4.6,1.9,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,120.8,6.2,2.1,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,120.8,6.2,2.1,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,120.9,8.2,2.9,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,120.9,8.2,2.9,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,130.2,15.3,1.0,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,130.2,15.3,1.0,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,130.2,18.0,2.1,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,130.2,18.0,2.1,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,120.9,9.6,-4.4,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,120.9,9.6,-4.4,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,121.0,12.1,-3.3,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,121.0,12.1,-3.3,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,114.6,-3.5,1.5,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,114.6,-3.5,1.5,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,114.6,-2.0,2.2,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,114.6,-2.0,2.2,0.0,0.0,0.0
B,0.0000,SC 1/#163 (UC 203x203x86),0.0000,59 Snow Drift 0,688.7,-1.1,-7.6,0.0,0.0,0.0
,,,,60 Snow Drift 90,778.2,-1.2,-10.0,0.0,0.0,0.0
,,,,61 Snow Drift 180,714.9,-1.1,-8.1,0.0,0.0,0.0
,,,,62 Snow Drift 270,688.5,-1.1,-7.6,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,688.5,-1.1,-7.6,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,676.3,-1.1,-9.2,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,700.8,-1.1,-6.0,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,685.7,-1.6,-7.8,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,691.4,-0.7,-7.3,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,714.0,-1.2,-8.1,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,701.1,-1.2,-9.7,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,726.9,-1.2,-6.4,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,711.0,-1.6,-8.4,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,717.0,-0.7,-7.8,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,516.0,2.9,-10.1,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,516.0,2.9,-10.1,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,516.2,5.1,-10.3,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,516.2,5.1,-10.3,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,534.9,-10.0,-7.7,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,534.9,-10.0,-7.7,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,535.1,-7.1,-7.9,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,535.1,-7.1,-7.9,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,590.0,0.6,-0.5,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,590.0,0.6,-0.5,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,590.2,3.3,-0.7,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,590.2,3.3,-0.7,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,557.6,1.3,-5.3,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,557.6,1.3,-5.3,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,557.7,3.1,-5.4,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,557.7,3.1,-5.4,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,535.1,2.8,-10.5,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,535.1,2.8,-10.5,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,535.3,5.0,-10.6,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,535.3,5.0,-10.6,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,554.0,-10.0,-8.1,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,554.0,-10.0,-8.1,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,554.2,-7.1,-8.3,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,554.2,-7.1,-8.3,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,609.1,0.5,-0.9,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,609.1,0.5,-0.9,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,609.3,3.3,-1.1,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,609.3,3.3,-1.1,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,576.7,1.3,-5.7,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,576.7,1.3,-5.7,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,576.8,3.0,-5.8,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,576.8,3.0,-5.8,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,179.2,4.1,-6.8,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,179.2,4.1,-6.8,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,179.3,6.6,-7.0,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,179.3,6.6,-7.0,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,201.2,-10.9,-4.0,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,201.2,-10.9,-4.0,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,201.5,-7.5,-4.2,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,201.5,-7.5,-4.2,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,265.5,1.4,4.4,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,265.5,1.4,4.4,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,265.8,4.6,4.2,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,265.8,4.6,4.2,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,227.7,2.3,-1.2,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,227.7,2.3,-1.2,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,227.8,4.3,-1.3,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,227.8,4.3,-1.3,0.0,0.0,0.0
B,0.0000,SC 3/#161 (UC 203x203x86),0.0000,59 Snow Drift 0,532.0,-1.1,-6.6,0.0,0.0,0.0
,,,,60 Snow Drift 90,573.7,-1.2,-7.9,0.0,0.0,0.0
,,,,61 Snow Drift 180,508.5,-1.1,-6.0,0.0,0.0,0.0
,,,,62 Snow Drift 270,508.4,-1.1,-6.0,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,508.5,-1.1,-6.0,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,507.7,-1.1,-7.7,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,509.2,-1.1,-4.4,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,508.6,-1.6,-5.8,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,508.3,-0.7,-6.3,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,527.2,-1.2,-6.5,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,526.4,-1.2,-8.1,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,528.0,-1.2,-4.8,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,527.4,-1.6,-6.2,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,527.0,-0.7,-6.7,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,403.0,-4.6,-9.1,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,403.0,-4.6,-9.1,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,403.2,-6.8,-9.2,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,403.2,-6.8,-9.2,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,407.0,-4.7,-3.5,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,407.0,-4.7,-3.5,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,407.3,-7.6,-3.6,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,407.3,-7.6,-3.6,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,408.5,-2.4,0.8,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,408.5,-2.4,0.8,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,408.8,-5.1,0.7,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,408.8,-5.1,0.7,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,405.3,4.5,-5.8,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,405.3,4.5,-5.8,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,405.5,2.8,-5.9,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,405.5,2.8,-5.9,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,417.0,-4.6,-9.4,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,417.0,-4.6,-9.4,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,417.3,-6.8,-9.5,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,417.3,-6.8,-9.5,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,421.1,-4.7,-3.8,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,421.1,-4.7,-3.8,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,421.4,-7.6,-4.0,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,421.4,-7.6,-4.0,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,422.6,-2.4,0.5,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,422.6,-2.4,0.5,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,422.8,-5.1,0.3,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,422.8,-5.1,0.3,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,419.3,4.4,-6.1,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,419.3,4.4,-6.1,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,419.5,2.7,-6.3,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,419.5,2.7,-6.3,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,158.9,-4.6,-6.6,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,158.9,-4.6,-6.6,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,159.2,-7.2,-6.8,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,159.2,-7.2,-6.8,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,163.7,-4.7,-0.1,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,163.7,-4.7,-0.1,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,164.0,-8.1,-0.3,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,164.0,-8.1,-0.3,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,165.4,-2.0,4.9,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,165.4,-2.0,4.9,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,165.7,-5.2,4.7,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,165.7,-5.2,4.7,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,161.6,5.9,-2.8,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,161.6,5.9,-2.8,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,161.8,3.9,-3.0,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,161.8,3.9,-3.0,0.0,0.0,0.0
B,0.0000,SC 3/B (UC 203x203x86),0.0000,59 Snow Drift 0,417.2,-0.9,12.0,0.0,0.0,0.0
,,,,60 Snow Drift 90,430.4,-1.0,13.2,0.0,0.0,0.0
,,,,61 Snow Drift 180,400.0,-0.9,11.4,0.0,0.0,0.0
,,,,62 Snow Drift 270,399.6,-0.9,11.4,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,399.4,-0.9,11.4,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,382.5,-0.9,-9.5,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,416.3,-0.9,32.3,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,430.4,-1.5,14.9,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,368.5,-0.4,7.9,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,414.3,-1.0,11.8,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,396.6,-1.0,-9.9,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,432.1,-1.0,33.5,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,446.8,-1.5,15.5,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,381.8,-0.4,8.2,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,273.9,-3.6,-48.1,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,273.9,-3.6,-48.1,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,273.2,-6.0,-48.9,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,273.2,-6.0,-48.9,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,489.4,-5.4,27.0,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,489.4,-5.4,27.0,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,488.6,-8.6,25.9,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,488.6,-8.6,25.9,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,375.2,-3.8,81.7,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,375.2,-3.8,81.7,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,374.5,-6.8,80.7,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,374.5,-6.8,80.7,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,217.7,5.5,-3.0,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,217.7,5.5,-3.0,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,217.2,3.6,-3.6,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,217.2,3.6,-3.6,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,285.0,-3.6,-47.8,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,285.0,-3.6,-47.8,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,284.4,-6.0,-48.6,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,284.4,-6.0,-48.6,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,500.5,-5.4,27.3,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,500.5,-5.4,27.3,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,499.7,-8.7,26.2,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,499.7,-8.7,26.2,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,386.4,-3.8,82.0,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,386.4,-3.8,82.0,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,385.6,-6.9,81.1,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,385.6,-6.9,81.1,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,228.8,5.5,-2.6,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,228.8,5.5,-2.6,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,228.3,3.5,-3.3,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,228.3,3.5,-3.3,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,74.8,-3.6,-63.1,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,74.8,-3.6,-63.1,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,74.1,-6.4,-64.0,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,74.1,-6.4,-64.0,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,326.2,-5.6,24.6,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,326.2,-5.6,24.6,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,325.3,-9.5,23.3,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,325.3,-9.5,23.3,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,193.1,-3.8,88.5,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,193.1,-3.8,88.5,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,192.2,-7.4,87.3,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,192.2,-7.4,87.3,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,9.2,7.0,-10.3,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,9.2,7.0,-10.3,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,8.7,4.8,-11.1,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,8.7,4.8,-11.1,0.0,0.0,0.0
B,0.0000,SC 3/C (UC 203x203x86),0.0000,59 Snow Drift 0,585.3,-0.7,-2.1,0.0,0.0,0.0
,,,,60 Snow Drift 90,570.4,-0.8,-2.4,0.0,0.0,0.0
,,,,61 Snow Drift 180,558.4,-0.7,-2.0,0.0,0.0,0.0
,,,,62 Snow Drift 270,563.3,-0.7,-2.0,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,558.8,-0.7,-2.0,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,576.5,-0.7,1.3,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,541.1,-0.7,-5.4,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,555.0,-1.4,-2.6,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,562.5,-0.1,-1.4,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,579.4,-0.8,-2.1,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,598.0,-0.8,1.4,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,560.8,-0.8,-5.6,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,575.5,-1.4,-2.7,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,583.3,-0.1,-1.5,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,493.0,-3.7,7.3,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,493.0,-3.7,7.3,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,493.5,-7.1,7.5,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,493.5,-7.1,7.5,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,427.0,-6.5,-4.5,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,427.0,-6.5,-4.5,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,427.6,-11.0,-4.1,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,427.6,-11.0,-4.1,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,386.1,-5.9,-13.2,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,386.1,-5.9,-13.2,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,386.7,-10.1,-12.9,0.0,0.0,0.0
